,ddl,summerflag,winterflag,prem,year,pool,estimate,trued,bucketed,ddl_18,summerflag_18,winterflag_18,year_18,pool_18,factor_18,trued_18,bucketed_18,ddl_17,summerflag_17,winterflag_17,year_17,pool_17,factor_17,trued_17,bucketed_17,variation
1678698,38.588,0,0,937909414,2019,ATL,1.221567,47.137827396000006,48.29,36.976,0.0,0.0,2018.0,ATL,1.2182,45.0441632,48.29,28.836,0.0,0.0,2017.0,ATL,1.2617,36.3823812,33.209,27.326608000000014
1679384,4.716,0,0,938280836,2019,ATL,1.221567,5.760909972,5.887,20.496,0.0,0.0,2018.0,ATL,1.2182,24.968227199999998,25.362,20.191,0.0,0.0,2017.0,ATL,1.2617,25.4749847,25.362,81.42950833333333
1679431,14.905999999999999,0,0,938299500,2019,ATL,1.221567,18.208677702,20.379,19.557,0.0,0.0,2018.0,ATL,1.2182,23.824337399999997,25.362,8.939,0.0,0.0,2017.0,ATL,1.2617,11.278336300000001,11.225,28.329802333333326
1680969,47.799,0,0,939329901,2019,ATL,1.221567,58.389681033,48.29,25.238000000000003,0.0,0.0,2018.0,ATL,1.2182,30.7449316,33.209,20.959,0.0,0.0,2017.0,ATL,1.2617,26.4439703,25.362,207.949027
1681451,1.157,1,0,939527690,2019,ATL,1.221567,1.413353019,1.484,10.094,0.0,0.0,2018.0,ATL,1.2182,12.296510799999998,13.288,1.157,0.0,0.0,2017.0,ATL,1.2617,1.4597869,1.484,26.623323
1681744,13.155999999999999,0,1,939650921,2019,ATL,1.221567,16.070935452,16.24,12.812,0.0,0.0,2018.0,ATL,1.2182,15.607578399999998,16.24,0.245,0.0,0.0,2017.0,ATL,1.2617,0.3091165,0.358,54.12362433333333
1682111,13.757,0,0,939806658,2019,ATL,1.221567,16.805097219,16.24,15.34,0.0,0.0,2018.0,ATL,1.2182,18.687188,20.379,5.143,0.0,0.0,2017.0,ATL,1.2617,6.4889231,6.396,30.114282333333335
1682521,15.37,0,0,939992116,2019,TRA,1.154433,17.74363521,16.24,5.716,0.0,0.0,2018.0,TRA,1.1404,6.518526400000001,6.906,13.432,0.0,0.0,2017.0,TRA,1.2324,16.5535968,16.24,26.082035999999995
1682561,26.017,0,0,940010293,2019,ATL,1.221567,31.781508639000002,33.209,16.877,0.0,0.0,2018.0,ATL,1.2182,20.559561399999996,20.379,16.718,0.0,0.0,2017.0,ATL,1.2617,21.0931006,20.379,28.339380333333335
1682657,76.502,0,0,940078206,2019,ATL,1.221567,93.452318634,95.789,38.253,0.0,0.0,2018.0,ATL,1.2182,46.5998046,48.29,49.824,0.0,0.0,2017.0,ATL,1.2617,62.8629408,64.435,384.7649543333332
1682665,79.985,0,0,940085418,2019,ATL,1.221567,97.70703649500001,100.15,37.981,0.0,0.0,2018.0,ATL,1.2182,46.2684542,48.29,37.288,0.0,0.0,2017.0,ATL,1.2617,47.046269599999995,48.29,597.9750123333333
1682669,91.24799999999999,0,0,940087221,2019,ATL,1.221567,111.465545616,114.252,71.572,0.0,0.0,2018.0,ATL,1.2182,87.1890104,89.369,64.626,0.0,0.0,2017.0,ATL,1.2617,81.53862420000002,83.577,190.68712933333313
1682683,34.847,0,0,940095034,2019,ATL,1.221567,42.567945249000005,48.29,24.242,0.0,0.0,2018.0,ATL,1.2182,29.5316044,33.209,30.93,0.0,0.0,2017.0,ATL,1.2617,39.024381,48.29,28.756376333333336
1682849,513.484,0,0,940187236,2019,ATL,1.221567,627.2551094280001,642.936,292.283,0.0,0.0,2018.0,ATL,1.2182,356.0591506,364.961,308.032,0.0,0.0,2017.0,ATL,1.2617,388.6439744,398.36,15231.406284333338
1683108,5.3820000000000014,0,0,940291561,2019,ATL,1.221567,6.574473594000002,6.906,15.871,0.0,0.0,2018.0,ATL,1.2182,19.3340522,20.379,22.18,0.0,0.0,2017.0,ATL,1.2617,27.984506,25.362,71.99923433333332
1683222,5.25,0,0,940341845,2019,ROM,1.112033,5.8381732500000005,5.887,13.669,0.0,0.0,2018.0,ROM,1.0876,14.866404399999999,16.24,0.388,0.0,0.0,2017.0,ROM,1.1691,0.45361080000000004,0.461,45.150594333333345
1683720,43.422,0,0,940572829,2019,ATL,1.221567,53.042882274,48.29,32.422,0.0,0.0,2018.0,ATL,1.2182,39.496480399999996,48.29,42.737,0.0,0.0,2017.0,ATL,1.2617,53.921272900000005,48.29,37.97807500000001
1683726,38.031,0,0,940577036,2019,ATL,1.221567,46.457414577,48.29,37.79,0.0,0.0,2018.0,ATL,1.2182,46.035778,48.29,46.733,0.0,0.0,2017.0,ATL,1.2617,58.9630261,48.29,25.96002233333332
1683733,23.853,0,0,940579440,2019,ATL,1.221567,29.138037651000005,33.209,19.767,0.0,0.0,2018.0,ATL,1.2182,24.0801594,25.362,32.423,0.0,0.0,2017.0,ATL,1.2617,40.9080991,48.29,41.719105333333346
1683734,1.574,0,0,940580041,2019,ATL,1.221567,1.9227464580000002,1.999,0.0,0.0,0.0,2018.0,ATL,1.2182,0.0,0.024,28.457,0.0,0.0,2017.0,ATL,1.2617,35.9041969,33.209,255.8290023333333
1683936,68.729,0,0,940678004,2019,ATL,1.221567,83.957078343,86.056,118.63,0.0,0.0,2018.0,ATL,1.2182,144.515066,148.128,103.334,0.0,0.0,2017.0,ATL,1.2617,130.3765078,133.636,653.5972403333333
1684422,0.67,0,0,940930424,2019,ATL,1.221567,0.8184498900000001,0.869,11.723,0.0,0.0,2018.0,ATL,1.2182,14.2809586,16.24,9.267,0.0,0.0,2017.0,ATL,1.2617,11.6921739,11.225,33.684859
1684612,23.054000000000002,0,0,941020350,2019,ATL,1.221567,28.162005618000006,33.209,21.0,0.0,0.0,2018.0,ATL,1.2182,25.5822,25.362,13.233,0.0,0.0,2017.0,ATL,1.2617,16.696076100000003,16.24,26.832874333333336
1684665,10.852,0,0,941042010,2019,ATL,1.221567,13.256445084000001,13.288,10.285,0.0,0.0,2018.0,ATL,1.2182,12.529187,13.288,1.947,0.0,0.0,2017.0,ATL,1.2617,2.4565299,2.509,24.857126333333337
1684701,20.604,0,0,941062644,2019,ATL,1.221567,25.169166468,25.362,32.524,0.0,0.0,2018.0,ATL,1.2182,39.620736799999996,48.29,9.663,0.0,0.0,2017.0,ATL,1.2617,12.1918071,13.288,130.73620033333333
1684983,85.57799999999997,0,0,941198323,2019,SNG,1.0985,94.00743299999998,96.358,39.281,0.0,0.0,2018.0,SNG,1.0775,42.32527749999999,48.29,35.33,0.0,0.0,2017.0,SNG,1.1546,40.792018,48.29,780.6473523333325
1685517,31.947,0,0,941458102,2019,ATL,1.221567,39.025400949,48.29,11.548,0.0,0.0,2018.0,ATL,1.2182,14.067773599999999,16.24,32.543,0.0,0.0,2017.0,ATL,1.2617,41.0595031,48.29,142.87740699999998
1686011,31.81,0,0,941886239,2019,ATL,1.221567,38.85804627,48.29,8.75,0.0,0.0,2018.0,ATL,1.2182,10.65925,11.225,,-1.0,-1.0,2017.0,ATL,1.2617,,,265.8818
1686546,29.22,0,0,942142537,2019,SNG,1.0985,32.09817,33.209,38.807,0.0,0.0,2018.0,SNG,1.0775,41.8145425,48.29,70.376,0.0,0.0,2017.0,SNG,1.1546,81.25612960000001,83.288,463.72144433333347
1687707,0.0,0,0,942743040,2019,ATL,1.221567,0.0,0.024,0.0,0.0,0.0,2018.0,ATL,1.2182,0.0,0.024,9.62,0.0,0.0,2017.0,ATL,1.2617,12.137554,13.288,30.848133333333323
1687923,13.925999999999998,0,0,942876462,2019,ATL,1.221567,17.011542042,16.24,12.055,0.0,0.0,2018.0,ATL,1.2182,14.685400999999999,16.24,21.578000000000007,0.0,0.0,2017.0,ATL,1.2617,27.22496260000001,25.362,25.45687900000004
1687950,57.816,0,0,942903507,2019,ATL,1.221567,70.626117672,72.392,45.933,0.0,0.0,2018.0,ATL,1.2182,55.9555806,48.29,37.308,0.0,0.0,2017.0,ATL,1.2617,47.0715036,48.29,106.02906300000004
1688013,26.43,0,0,942981036,2019,ATL,1.221567,32.28601581,33.209,22.491,0.0,0.0,2018.0,ATL,1.2182,27.3985362,25.362,32.17,0.0,0.0,2017.0,ATL,1.2617,40.588889,48.29,23.691060333333343
1688120,14.046,0,0,943059767,2019,ATL,1.221567,17.158130082,16.24,31.092,0.0,0.0,2018.0,ATL,1.2182,37.8762744,33.209,5.144,0.0,0.0,2017.0,ATL,1.2617,6.490184800000001,6.396,173.85173733333332
1688127,177.96099999999996,0,0,943072989,2019,ATL,1.221567,217.39128488699996,222.826,145.442,0.0,0.0,2018.0,ATL,1.2182,177.1774444,181.607,184.3,0.0,0.0,2017.0,ATL,1.2617,232.53131000000002,238.345,434.6020743333329
1688130,19.557000000000002,0,0,943074191,2019,ATL,1.221567,23.890185819000003,25.362,16.287,0.0,0.0,2018.0,ATL,1.2182,19.840823399999998,20.379,27.044,0.0,0.0,2017.0,ATL,1.2617,34.121414800000004,33.209,30.410186333333336
1688134,25.767,0,0,943076595,2019,ATL,1.221567,31.476116889,33.209,15.724,0.0,0.0,2018.0,ATL,1.2182,19.1549768,20.379,23.628,0.0,0.0,2017.0,ATL,1.2617,29.8114476,33.209,27.98506433333333
1688303,2.8960000000000004,0,0,943175760,2019,ATL,1.221567,3.537658032000001,3.831,8.828,0.0,0.0,2018.0,ATL,1.2182,10.754269599999999,11.225,14.432,0.0,0.0,2017.0,ATL,1.2617,18.2088544,20.379,33.278789333333336
1688458,56.583,0,0,943358330,2019,ATL,1.221567,69.119925561,70.848,46.747,0.0,0.0,2018.0,ATL,1.2182,56.9471954,48.29,42.562,0.0,0.0,2017.0,ATL,1.2617,53.7004754,48.29,51.80826033333334
1688572,2.113,0,0,943492487,2019,ATL,1.221567,2.581171071,2.614,13.943,0.0,0.0,2018.0,ATL,1.2182,16.9853626,16.24,8.448,0.0,0.0,2017.0,ATL,1.2617,10.6588416,11.225,35.04602500000001
1688574,100.375,0,0,943493088,2019,ATL,1.221567,122.614787625,125.68,77.59899999999998,0.0,0.0,2018.0,ATL,1.2182,94.53110179999996,96.894,134.822,0.0,0.0,2017.0,ATL,1.2617,170.1049174,174.358,829.9689523333341
1688580,46.931000000000004,0,0,943503305,2019,ATL,1.221567,57.329360877000006,48.29,30.922,0.0,0.0,2018.0,ATL,1.2182,37.6691804,33.209,43.06,0.0,0.0,2017.0,ATL,1.2617,54.328802,48.29,69.76729433333337
1690000,184.11,0,0,944166531,2019,TRA,1.154433,212.54265963000003,217.856,176.15200000000004,0.0,0.0,2018.0,TRA,1.1404,200.88374080000006,205.906,146.954,0.0,0.0,2017.0,TRA,1.2324,181.1061096,185.634,382.7368840000004
1691328,11.395999999999999,0,0,944914219,2019,ATL,1.221567,13.920977532,13.288,16.266,0.0,0.0,2018.0,ATL,1.2182,19.815241199999996,20.379,2.605,0.0,1.0,2017.0,ATL,1.2617,3.2867285,3.316,47.93691699999998
1691435,19.492,0,0,944960129,2019,ATL,1.221567,23.810783964000002,25.362,29.079,0.0,0.0,2018.0,ATL,1.2182,35.4240378,33.209,27.902,0.0,0.0,2017.0,ATL,1.2617,35.2039534,33.209,27.337333
1691436,83.54799999999999,0,0,944960730,2019,ATL,1.221567,102.05947971599998,104.611,36.96,0.0,0.0,2018.0,ATL,1.2182,45.024672,48.29,50.344,0.0,0.0,2017.0,ATL,1.2617,63.519024800000004,65.107,575.3464693333331
1691711,83.24600000000002,0,0,945138835,2019,AUG,1.3324,110.91697040000004,113.69,15.951,0.0,0.0,2018.0,AUG,1.361,21.709311,20.379,0.0,0.0,0.0,2017.0,AUG,1.2987,0.0,0.024,1952.1579903333345
1692508,250.666,0,0,945503237,2019,ROM,1.112033,278.74886397800003,285.718,167.077,0.0,0.0,2018.0,ROM,1.0876,181.71294519999998,186.256,271.623,0.0,0.0,2017.0,ROM,1.1691,317.5544493,325.493,3059.363814333333
1694024,8.59,0,0,946247131,2019,ATL,1.221567,10.49326053,11.225,40.683,0.0,0.0,2018.0,ATL,1.2182,49.5600306,48.29,7.002000000000002,0.0,0.0,2017.0,ATL,1.2617,8.834423400000002,8.961,361.14869233333326
1694280,97.22399999999999,0,0,946390114,2019,TRA,1.154433,112.23859399199999,115.045,65.61,0.0,0.0,2018.0,TRA,1.1404,74.821644,76.692,89.727,0.0,0.0,2017.0,TRA,1.2324,110.5795548,113.344,272.8799489999999
1694679,24.119,0,0,946637520,2019,SNG,1.0985,26.4947215,25.362,29.815,0.0,0.0,2018.0,SNG,1.0775,32.1256625,33.209,17.706,0.0,0.0,2017.0,SNG,1.1546,20.4433476,20.379,36.69981100000001
1694758,56.913000000000004,0,0,946676500,2019,ATL,1.221567,69.52304267100001,71.261,44.287,0.0,0.0,2018.0,ATL,1.2182,53.9504234,48.29,35.59900000000001,0.0,0.0,2017.0,ATL,1.2617,44.91525830000001,48.29,114.86396933333327
1695118,141.51,0,0,946932439,2019,TRA,1.154433,163.36381383,167.448,121.926,0.0,0.0,2018.0,TRA,1.1404,139.0444104,142.521,140.226,0.0,0.0,2017.0,TRA,1.2324,172.8145224,177.135,120.01195199999991
1695194,62.268,0,0,946971606,2019,ATL,1.221567,76.064533956,77.966,72.208,0.0,0.0,2018.0,ATL,1.2182,87.9637856,90.163,82.20700000000002,0.0,0.0,2017.0,ATL,1.2617,103.72057190000002,106.314,99.39122033333354
1695411,,-1,0,947100290,2019,MAC,1.2811,,,12.95,0.0,0.0,2018.0,MAC,1.2697,16.442615,16.24,1.331,0.0,0.0,2017.0,MAC,1.3218,1.7593158,1.793,67.5005805
1696438,91.553,0,0,947769857,2019,TRA,1.154433,105.691804449,108.334,35.67800000000001,0.0,0.0,2018.0,TRA,1.1404,40.687191200000015,48.29,71.714,0.0,0.0,2017.0,TRA,1.2324,88.3803336,90.59,802.3658069999996
1697321,10.626,0,0,948281300,2019,ATL,1.221567,12.980370942,13.288,32.783,0.0,0.0,2018.0,ATL,1.2182,39.9362506,48.29,19.528,0.0,0.0,2017.0,ATL,1.2617,24.638477599999998,25.362,124.31221300000003
1697671,21.809,0,0,948535478,2019,ATL,1.221567,26.641154703,25.362,15.921,0.0,0.0,2018.0,ATL,1.2182,19.3949622,20.379,29.538,0.0,0.0,2017.0,ATL,1.2617,37.268094600000005,33.209,46.63811233333334
1697979,41.43600000000001,0,0,948670108,2019,ATL,1.221567,50.61685021200001,48.29,27.83,0.0,0.0,2018.0,ATL,1.2182,33.902505999999995,33.209,12.898,0.0,0.0,2017.0,ATL,1.2617,16.2734066,16.24,203.7508840000001
1698049,33.796,0,0,948697748,2019,ATL,1.221567,41.284078332,48.29,23.495,0.0,0.0,2018.0,ATL,1.2182,28.621609,33.209,41.607,0.0,0.0,2017.0,ATL,1.2617,52.4955519,48.29,82.52781099999999
1698463,12.033,0,0,948904547,2019,ATL,1.221567,14.699115711000001,16.24,19.002,0.0,0.0,2018.0,ATL,1.2182,23.1482364,25.362,,,,,,,,,24.283480499999996
1698498,39.404,0,0,948919255,2019,ATL,1.221567,48.13462606800001,48.29,35.832,0.0,0.0,2018.0,ATL,1.2182,43.6505424,48.29,47.672,0.0,0.0,2017.0,ATL,1.2617,60.1477624,61.651,36.884101333333305
1698707,14.775,0,0,949032037,2019,BRU,1.132533,16.733175075000002,16.24,10.579,0.0,0.0,2018.0,BRU,1.2119,12.8206901,13.288,43.449,0.0,0.0,2017.0,BRU,1.054,45.795246,48.29,320.0402653333333
1698840,47.424,0,0,949105827,2019,ATL,1.221567,57.931593408000005,48.29,25.098000000000006,0.0,0.0,2018.0,ATL,1.2182,30.574383600000004,33.209,8.18,0.0,0.0,2017.0,ATL,1.2617,10.320706,11.225,387.4600893333333
1699276,26.25,0,0,949365527,2019,TRA,1.154433,30.303866250000002,33.209,18.807,0.0,0.0,2018.0,TRA,1.1404,21.4475028,20.379,17.039,0.0,0.0,2017.0,TRA,1.2324,20.9988636,20.379,23.89443233333333
1699994,33.954,0,0,949719305,2019,ATL,1.221567,41.477085918,48.29,32.067,0.0,0.0,2018.0,ATL,1.2182,39.0640194,48.29,47.808,0.0,0.0,2017.0,ATL,1.2617,60.3193536,61.827,73.878861
1700019,63.541000000000004,0,0,949738751,2019,BRU,1.132533,71.962279353,73.761,35.407,0.0,0.0,2018.0,BRU,1.2119,42.909743299999995,48.29,32.533,0.0,0.0,2017.0,BRU,1.054,34.289782,33.209,293.5463160000001
1700109,36.745,0,0,949785558,2019,ROM,1.112033,40.861652585,48.29,29.554,0.0,0.0,2018.0,ROM,1.0876,32.1429304,33.209,,-1.0,0.0,2017.0,ROM,1.1691,,,25.855240499999994
1700790,16.655,0,0,950098436,2019,ATL,1.221567,20.345198385000003,20.379,13.96,0.0,0.0,2018.0,ATL,1.2182,17.006072,16.24,3.772,0.0,0.0,2017.0,ATL,1.2617,4.7591323999999995,4.863,46.17167633333334
1701486,7.376,0,0,950394837,2019,ATL,1.221567,9.010278192000001,9.479,26.256,0.0,0.0,2018.0,ATL,1.2182,31.9850592,33.209,2.178,0.0,0.0,2017.0,ATL,1.2617,2.7479826,2.818,160.53728133333334
1701611,35.236,0,0,950451466,2019,ATL,1.221567,43.043134812,48.29,0.0,0.0,0.0,2018.0,ATL,1.2182,0.0,0.024,0.011,0.0,0.0,2017.0,ATL,1.2617,0.013878699999999999,0.024,413.7294069999999
1702244,24.386999999999997,0,0,950740717,2019,ATL,1.221567,29.790354428999997,33.209,32.79,0.0,0.0,2018.0,ATL,1.2182,39.944778,48.29,5.377999999999999,0.0,0.0,2017.0,ATL,1.2617,6.7854225999999995,6.906,197.2283723333333
1703628,91.169,0,0,951317297,2019,TRA,1.154433,105.248502177,107.88,34.474000000000004,0.0,0.0,2018.0,TRA,1.1404,39.31414960000001,48.29,25.242,0.0,0.0,2017.0,TRA,1.2324,31.1082408,33.209,1274.3203629999998
1704142,23.750999999999998,0,0,951553700,2019,ROM,1.112033,26.411895783,25.362,22.909,0.0,0.0,2018.0,ROM,1.0876,24.915828399999995,25.362,34.259,0.0,0.0,2017.0,ROM,1.1691,40.0521969,48.29,39.991588000000014
1704650,36.148,0,0,951804438,2019,ATL,1.221567,44.15720391600001,48.29,36.826,0.0,0.0,2018.0,ATL,1.2182,44.8614332,48.29,15.893,0.0,0.0,2017.0,ATL,1.2617,20.052198100000002,20.379,141.48586633333335
1704904,0.77,0,0,951913637,2019,ATL,1.221567,0.94060659,0.973,54.514,0.0,0.0,2018.0,ATL,1.2182,66.4089548,68.069,54.771,0.0,0.0,2017.0,ATL,1.2617,69.1045707,70.832,967.431931
1705399,21.004,0,0,952118550,2019,ATL,1.221567,25.657793268000002,25.362,19.272,0.0,0.0,2018.0,ATL,1.2182,23.477150399999996,25.362,9.867,0.0,0.0,2017.0,ATL,1.2617,12.449193900000001,13.288,35.91443633333333
1705512,2.354,0,0,952167358,2019,SNG,1.0985,2.585869,2.614,12.28,0.0,0.0,2018.0,SNG,1.0775,13.231699999999998,13.288,,-1.0,0.0,2017.0,SNG,1.1546,,,49.26273799999999
1706863,23.896,0,0,952740548,2019,BRU,1.132533,27.063008568,25.362,29.766,0.0,0.0,2018.0,BRU,1.2119,36.073415399999995,33.209,0.0,0.0,0.0,2017.0,BRU,1.054,0.0,0.024,248.5817453333333
1707246,194.016,0,0,952902744,2019,ATL,1.221567,237.003543072,242.929,205.393,0.0,0.0,2018.0,ATL,1.2182,250.2097526,256.465,220.532,0.0,0.0,2017.0,ATL,1.2617,278.24522440000004,285.201,176.95395100000025
1707483,9.524,0,0,953038932,2019,ATL,1.221567,11.634204108,11.225,19.139,0.0,0.0,2018.0,ATL,1.2182,23.315129799999998,25.362,5.606,0.0,0.0,2017.0,ATL,1.2617,7.0730902,7.425,48.490173
1707581,37.056999999999995,0,0,953079731,2019,TRA,1.154433,42.779823680999996,48.29,37.688,0.0,0.0,2018.0,TRA,1.1404,42.979395200000006,48.29,28.145,0.0,0.0,2017.0,TRA,1.2324,34.685897999999995,33.209,28.48179233333333
1707648,26.261,0,0,953106740,2019,ATL,1.221567,32.079570987000004,33.209,20.334,0.0,0.0,2018.0,ATL,1.2182,24.7708788,25.362,33.032,0.0,0.0,2017.0,ATL,1.2617,41.6764744,48.29,40.369162333333314
1708282,23.055999999999997,0,0,953416446,2019,SNG,1.0985,25.327015999999997,25.362,21.429,0.0,0.0,2018.0,SNG,1.0775,23.089747499999998,25.362,39.293,0.0,0.0,2017.0,SNG,1.1546,45.3676978,48.29,97.56829900000001
1710381,247.597,0,0,954292922,2019,ATL,1.221567,302.456324499,310.018,240.108,0.0,0.0,2018.0,ATL,1.2182,292.4995656,299.812,234.424,0.0,0.0,2017.0,ATL,1.2617,295.7727608,303.167,43.65348433333335
1711526,45.038999999999994,0,0,954783051,2019,SAV,1.2909329999999999,58.142331386999984,48.29,16.022000000000002,0.0,0.0,2018.0,SAV,1.2667,20.2950674,20.379,15.775,0.0,0.0,2017.0,SAV,1.3493,21.2852075,20.379,283.0714989999999
1712284,4.654,0,0,955103302,2019,ATL,1.221567,5.685172818,5.887,22.55,0.0,0.0,2018.0,ATL,1.2182,27.47041,25.362,3.827,0.0,0.0,2017.0,ATL,1.2617,4.8285259,4.863,111.91691233333334
1713264,245.65900000000002,0,0,955689181,2019,ATL,1.221567,300.08892765300004,307.591,166.33599999999996,0.0,0.0,2018.0,ATL,1.2182,202.63051519999993,207.696,206.876,0.0,0.0,2017.0,ATL,1.2617,261.01544920000003,267.541,1573.2918363333358
1714324,8.794,0,0,956248236,2019,ATL,1.221567,10.742460198000002,11.225,10.675999999999998,0.0,0.0,2018.0,ATL,1.2182,13.005503199999998,13.288,1.166,1.0,1.0,2017.0,ATL,1.2617,1.4711422,1.484,25.361401333333333
1714345,10.044,0,0,956261333,2019,ATL,1.221567,12.269418948000002,13.288,20.145,0.0,0.0,2018.0,ATL,1.2182,24.540639,25.362,16.971,0.0,0.0,2017.0,ATL,1.2617,21.412310700000003,20.379,26.681300999999994
1714359,71.915,0,0,956267343,2019,ATL,1.221567,87.84899080500001,90.045,57.652,0.0,0.0,2018.0,ATL,1.2182,70.2316664,71.987,65.18,0.0,0.0,2017.0,ATL,1.2617,82.23760600000001,84.294,50.91069633333337
1714365,20.125999999999998,0,0,956272752,2019,ATL,1.221567,24.585257442,25.362,31.186,0.0,0.0,2018.0,ATL,1.2182,37.9907852,33.209,33.463,0.0,0.0,2017.0,ATL,1.2617,42.2202671,48.29,50.89731633333336
1714533,9.113,0,0,956349617,2019,ATL,1.221567,11.132140071,11.225,13.824000000000002,0.0,0.0,2018.0,ATL,1.2182,16.8403968,16.24,25.602,0.0,0.0,2017.0,ATL,1.2617,32.3020434,33.209,72.13365433333334
1715418,31.503,0,0,956716855,2019,ATL,1.221567,38.483025201000004,48.29,27.099,0.0,0.0,2018.0,ATL,1.2182,33.0120018,33.209,15.983,0.0,0.0,2017.0,ATL,1.2617,20.1657511,20.379,63.971845333333334
1715953,16.921,0,0,956941729,2019,ATL,1.221567,20.670135207,20.379,,-1.0,0.0,2018.0,ATL,1.2182,,,0.88,1.0,1.0,2017.0,ATL,1.2617,1.110296,1.178,128.6568405
1717429,120.28,0,0,957573224,2019,TRA,1.154433,138.85520124,142.327,87.12,0.0,0.0,2018.0,TRA,1.1404,99.35164800000001,101.835,79.05199999999998,0.0,0.0,2017.0,TRA,1.2324,97.42368479999998,99.859,477.4043680000003
1717599,41.038999999999994,0,0,957660153,2019,TRA,1.154433,47.376775886999994,48.29,28.163,0.0,0.0,2018.0,TRA,1.1404,32.117085200000005,33.209,22.028,0.0,0.0,2017.0,TRA,1.2324,27.147307199999997,25.362,94.14128699999995
1717600,18.095,0,0,957660236,2019,ATL,1.221567,22.104254865,25.362,21.296,0.0,0.0,2018.0,ATL,1.2182,25.942787199999998,25.362,7.848,0.0,0.0,2017.0,ATL,1.2617,9.9018216,9.978,49.34935233333333
1717935,38.043,0,0,957838826,2019,ATL,1.221567,46.472073381,48.29,27.258000000000006,0.0,0.0,2018.0,ATL,1.2182,33.205695600000006,33.209,22.439,0.0,0.0,2017.0,ATL,1.2617,28.311286300000003,33.209,63.83730033333332
1718808,52.48,0,0,958329402,2019,ATL,1.221567,64.10783616,65.711,74.253,0.0,0.0,2018.0,ATL,1.2182,90.4550046,92.716,84.04,0.0,0.0,2017.0,ATL,1.2617,106.033268,108.684,260.98041633333344
1718901,4.5760000000000005,0,0,958396557,2019,ATL,1.221567,5.589890592000001,5.887,16.197,0.0,0.0,2018.0,ATL,1.2182,19.731185399999998,20.379,6.738,0.0,0.0,2017.0,ATL,1.2617,8.501334600000002,8.961,38.19909433333333
1719493,24.939,0,0,958777119,2019,SAV,1.2909329999999999,32.194578087,33.209,10.405,0.0,0.0,2018.0,SAV,1.2667,13.1800135,13.288,22.644,0.0,0.0,2017.0,SAV,1.3493,30.553549199999996,33.209,61.04955033333333
1719500,13.635,0,0,958783730,2019,SAV,1.2909329999999999,17.601871454999998,16.24,2.877,0.0,0.0,2018.0,SAV,1.2667,3.6442958999999995,3.831,0.042,0.0,0.0,2017.0,SAV,1.3493,0.0566706,0.024,51.423573000000005
1719944,56.916000000000004,0,0,959067239,2019,TRA,1.154433,65.70570862800001,67.348,68.848,0.0,0.0,2018.0,TRA,1.1404,78.5142592,80.477,16.702,0.0,0.0,2017.0,TRA,1.2324,20.583544800000002,20.379,746.4572893333334
1720088,18.024,0,0,959163459,2019,ATL,1.221567,22.017523608,25.362,6.02,0.0,0.0,2018.0,ATL,1.2182,7.333563999999999,7.425,2.814,0.0,0.0,2017.0,ATL,1.2617,3.5504238000000004,3.831,64.28642533333334
1720600,11.149000000000001,0,0,959476683,2019,BRU,1.132533,12.626610417000002,13.288,16.952,0.0,0.0,2018.0,BRU,1.2119,20.544128800000003,20.379,0.674,0.0,0.0,2017.0,BRU,1.054,0.710396,0.768,68.06228633333335
1721429,36.669000000000004,0,0,960139912,2019,BRU,1.132533,41.528852577,48.29,21.45,0.0,0.0,2018.0,BRU,1.2119,25.995255,25.362,11.148,0.0,0.0,2017.0,BRU,1.054,11.749992,11.225,164.84510100000006
1721817,36.726,0,0,960357021,2019,ATL,1.221567,44.863269642,48.29,29.175,0.0,0.0,2018.0,ATL,1.2182,35.540985,33.209,42.95399999999999,0.0,0.0,2017.0,ATL,1.2617,54.19506179999999,48.29,47.61107099999995
1722442,24.778000000000002,0,0,960627940,2019,ATL,1.221567,30.267987126000005,33.209,21.245,0.0,0.0,2018.0,ATL,1.2182,25.880659,25.362,11.165,0.0,0.0,2017.0,ATL,1.2617,14.0868805,16.24,49.900376333333355
1722596,87.384,0,0,960692905,2019,SAV,1.2909329999999999,112.80688927199999,115.627,108.932,0.0,0.0,2018.0,SAV,1.2667,137.9841644,141.434,89.85799999999998,0.0,0.0,2017.0,SAV,1.3493,121.24539939999997,124.277,139.0424093333335
1723445,33.01,0,0,961059359,2019,AUG,1.3324,43.982524,48.29,0.465,0.0,0.0,2018.0,AUG,1.361,0.632865,0.665,0.644,0.0,0.0,2017.0,AUG,1.2987,0.8363628,0.869,351.127837
1725146,17.518,0,0,961835547,2019,ATL,1.221567,21.399410706,20.379,9.113,0.0,0.0,2018.0,ATL,1.2182,11.101456599999999,11.225,5.497999999999998,0.0,0.0,2017.0,ATL,1.2617,6.936826599999998,6.906,38.03210833333335
1726391,30.403000000000002,0,0,962392735,2019,AUG,1.3324,40.508957200000005,48.29,20.728,0.0,0.0,2018.0,AUG,1.361,28.210808,33.209,27.859,0.0,0.0,2017.0,AUG,1.2987,36.1804833,33.209,25.154787000000002
1726833,11.825999999999999,0,0,962661983,2019,MAC,1.2811,15.150288599999998,16.24,14.839,0.0,0.0,2018.0,MAC,1.2697,18.8410783,20.379,4.9030000000000005,0.0,0.0,2017.0,MAC,1.3218,6.480785400000001,6.396,25.95503233333333
